incidencia_id;viaje_id;vehiculo_id;conductor_id;linea_id;fecha;anno;mes;hora_incidencia;tipo_incidencia;categoria;severidad;requiere_retirada;duracion_resolucion_dias;vehiculo_sustituto;coste_estimado_eur
2231;34428;31;17;9;09/04/2024;2024;4;10:40:00;Obras calzada;Externo;Media;FALSO;13;FALSO;0
2232;44344;35;21;3;01/10/2024;2024;10;9:21:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;14054
2233;49722;37;23;2;24/05/2024;2024;5;10:12:00;Pinchazo;Vehiculo;Media;VERDADERO;29;VERDADERO;18819
2234;44727;40;12;7;07/12/2022;2022;12;18:51:00;Fallo climatizacion;Vehiculo;Baja;FALSO;20;FALSO;6796
2235;4316;33;5;5;27/01/2023;2023;1;6:31:00;Vandalismo;Seguridad;Media;FALSO;22;FALSO;67112
2236;11434;11;11;3;27/03/2023;2023;3;13:52:00;Accidente grave;Seguridad;Critica;VERDADERO;41;FALSO;1025357
2237;33239;18;4;4;06/05/2022;2022;5;13:00:00;Averia mecanica;Vehiculo;Alta;VERDADERO;25;FALSO;297768
2238;47413;38;10;10;13/05/2023;2023;5;23:21:00;Vandalismo;Seguridad;Media;FALSO;7;FALSO;51341
2239;29367;10;24;7;27/07/2024;2024;7;7:24:00;Pinchazo;Vehiculo;Media;VERDADERO;69;VERDADERO;30195
2240;31024;29;1;7;26/10/2022;2022;10;20:43:00;Condiciones meteo;Externo;Media;FALSO;29;FALSO;0
2241;17622;25;11;6;25/03/2024;2024;3;12:21:00;Huelga parcial;Operacional;Alta;VERDADERO;230;FALSO;0
2242;13353;40;26;1;06/09/2024;2024;9;9:11:00;Accidente leve;Seguridad;Alta;VERDADERO;111;FALSO;256288
2243;25261;20;6;5;29/06/2024;2024;6;11:32:00;Averia mecanica;Vehiculo;Alta;VERDADERO;55;FALSO;17518
2244;4806;19;19;2;14/06/2024;2024;6;11:13:00;Averia mecanica;Vehiculo;Alta;VERDADERO;15;VERDADERO;242665
2245;45637;26;26;5;30/09/2024;2024;9;8:21:00;Accidente leve;Seguridad;Alta;VERDADERO;20;VERDADERO;236431
2246;29469;28;14;2;24/12/2022;2022;12;8:13:00;Fallo electrico;Vehiculo;Alta;VERDADERO;11;FALSO;173351
2247;30897;28;14;5;26/03/2024;2024;3;6:20:00;Averia mecanica;Vehiculo;Alta;VERDADERO;51;FALSO;194054
2248;22884;37;9;8;05/04/2022;2022;4;6:00:00;Accidente leve;Seguridad;Alta;VERDADERO;29;VERDADERO;274866
2249;42329;36;22;5;06/07/2023;2023;7;20:41:00;Pinchazo;Vehiculo;Media;VERDADERO;41;VERDADERO;18513
2250;28815;4;4;3;26/06/2023;2023;6;19:18:00;Huelga parcial;Operacional;Alta;VERDADERO;40;FALSO;0
2251;34797;22;22;2;21/07/2023;2023;7;6:19:00;Vandalismo;Seguridad;Media;FALSO;17;FALSO;36118
2252;48681;4;18;2;18/02/2023;2023;2;15:24:00;Condiciones meteo;Externo;Media;FALSO;9;FALSO;0
2253;16523;18;4;2;18/07/2024;2024;7;20:27:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
2254;34411;14;28;5;28/09/2022;2022;9;9:13:00;Averia mecanica;Vehiculo;Alta;VERDADERO;13;FALSO;284705
2255;30294;13;27;5;03/09/2023;2023;9;10:22:00;Fallo electrico;Vehiculo;Alta;VERDADERO;74;VERDADERO;174131
2256;16862;21;7;10;24/09/2023;2023;9;22:00:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;9036
2257;37200;31;17;8;11/07/2023;2023;7;7:08:00;Huelga parcial;Operacional;Alta;VERDADERO;75;FALSO;0
2258;37715;42;28;8;16/03/2022;2022;3;19:08:00;Fallo climatizacion;Vehiculo;Baja;FALSO;98;FALSO;20658
2259;26362;29;15;4;26/02/2022;2022;2;15:20:00;Averia mecanica;Vehiculo;Alta;VERDADERO;21;VERDADERO;17956
2260;23393;42;14;6;02/10/2023;2023;10;14:51:00;Accidente grave;Seguridad;Critica;VERDADERO;136;FALSO;1418276
2261;40907;42;28;1;30/01/2024;2024;1;18:21:00;Accidente leve;Seguridad;Alta;VERDADERO;14;VERDADERO;312559
2262;36274;29;15;9;01/10/2023;2023;10;18:51:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;47966
2263;34976;33;5;6;07/10/2023;2023;10;10:40:00;Fallo electrico;Vehiculo;Alta;VERDADERO;54;VERDADERO;69142
2264;48572;21;21;1;16/10/2023;2023;10;8:10:00;Averia mecanica;Vehiculo;Alta;VERDADERO;68;FALSO;85327
2265;22637;42;14;8;14/04/2023;2023;4;9:50:00;Retencion trafico;Externo;Baja;FALSO;30;FALSO;1662
2266;38161;26;26;4;11/01/2022;2022;1;17:02:00;Condiciones meteo;Externo;Media;FALSO;10;FALSO;0
2267;32791;32;4;8;20/02/2023;2023;2;19:10:00;Vandalismo;Seguridad;Media;FALSO;15;FALSO;40864
2268;34516;35;21;4;17/01/2023;2023;1;17:38:00;Fallo electrico;Vehiculo;Alta;VERDADERO;7;VERDADERO;136245
2269;342;7;7;8;20/04/2023;2023;4;6:47:00;Huelga parcial;Operacional;Alta;VERDADERO;139;FALSO;0
2270;28852;41;13;1;03/04/2023;2023;4;16:46:00;Condiciones meteo;Externo;Media;FALSO;21;FALSO;0
2271;15640;17;17;1;12/07/2024;2024;7;11:11:00;Averia mecanica;Vehiculo;Alta;VERDADERO;7;VERDADERO;67436
2272;7482;7;7;7;29/02/2024;2024;2;6:12:00;Averia mecanica;Vehiculo;Alta;VERDADERO;6;FALSO;223953
2273;22173;40;26;6;11/12/2023;2023;12;12:18:00;Huelga parcial;Operacional;Alta;VERDADERO;174;VERDADERO;0
2274;16236;25;25;2;02/03/2023;2023;3;8:04:00;Huelga parcial;Operacional;Alta;VERDADERO;230;VERDADERO;0
2275;34440;1;1;3;13/12/2023;2023;12;7:42:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
2276;9304;23;9;6;22/03/2022;2022;3;6:15:00;Accidente grave;Seguridad;Critica;VERDADERO;110;VERDADERO;908261
2277;31764;13;13;5;22/09/2023;2023;9;19:37:00;Pinchazo;Vehiculo;Media;VERDADERO;16;VERDADERO;33258
2278;4409;42;14;4;11/07/2023;2023;7;16:57:00;Condiciones meteo;Externo;Media;FALSO;17;FALSO;0
2279;15128;9;9;3;29/11/2022;2022;11;18:32:00;Huelga parcial;Operacional;Alta;VERDADERO;11;VERDADERO;0
2280;20466;13;27;7;14/08/2023;2023;8;14:40:00;Pinchazo;Vehiculo;Media;VERDADERO;90;VERDADERO;3755
2281;15179;18;4;3;26/10/2024;2024;10;9:03:00;Condiciones meteo;Externo;Media;FALSO;15;FALSO;0
2282;16049;6;6;3;04/12/2024;2024;12;7:59:00;Fallo climatizacion;Vehiculo;Baja;FALSO;9;FALSO;16942
2283;22270;11;11;10;13/01/2022;2022;1;23:35:00;Obras calzada;Externo;Media;FALSO;15;FALSO;0
2284;48939;10;24;9;08/10/2023;2023;10;19:35:00;Huelga parcial;Operacional;Alta;VERDADERO;19;FALSO;0
2285;19682;27;27;8;31/01/2022;2022;1;11:01:00;Accidente grave;Seguridad;Critica;VERDADERO;12;VERDADERO;902757
2286;18684;37;9;9;30/03/2024;2024;3;10:51:00;Fallo climatizacion;Vehiculo;Baja;FALSO;42;FALSO;29108
2287;35536;5;5;9;06/10/2024;2024;10;15:30:00;Fallo climatizacion;Vehiculo;Baja;FALSO;39;FALSO;23602
2288;16108;23;9;6;23/01/2022;2022;1;12:53:00;Fallo climatizacion;Vehiculo;Baja;FALSO;17;FALSO;23336
2289;13760;27;13;10;21/10/2023;2023;10;23:56:00;Fallo climatizacion;Vehiculo;Baja;FALSO;17;FALSO;25711
2290;24494;9;23;2;19/09/2022;2022;9;10:14:00;Huelga parcial;Operacional;Alta;VERDADERO;16;VERDADERO;0
2291;33815;6;20;7;01/11/2022;2022;11;7:38:00;Averia mecanica;Vehiculo;Alta;VERDADERO;8;VERDADERO;281382
2292;38797;32;18;3;23/07/2023;2023;7;10:01:00;Obras calzada;Externo;Media;FALSO;19;FALSO;0
2293;9829;2;2;4;27/05/2023;2023;5;22:42:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;4941
2294;37811;12;12;6;31/07/2022;2022;7;15:50:00;Pasajero enfermo;Servicio;Media;FALSO;23;FALSO;920
2295;45298;23;23;1;31/10/2023;2023;10;22:40:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;4847
2296;36297;10;10;6;13/12/2024;2024;12;9:33:00;Vandalismo;Seguridad;Media;FALSO;8;FALSO;40388
2297;19139;30;16;7;29/01/2022;2022;1;21:10:00;Obras calzada;Externo;Media;FALSO;38;FALSO;0
2298;28890;37;23;2;30/09/2024;2024;9;11:28:00;Accidente leve;Seguridad;Alta;VERDADERO;44;VERDADERO;305616
2299;11430;7;7;10;19/12/2024;2024;12;23:54:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;7655
2300;8474;33;19;5;16/11/2024;2024;11;15:02:00;Accidente leve;Seguridad;Alta;VERDADERO;17;VERDADERO;184267
2301;31429;14;14;1;09/09/2022;2022;9;19:50:00;Fallo electrico;Vehiculo;Alta;VERDADERO;130;VERDADERO;116543
2302;25230;31;3;9;11/07/2022;2022;7;14:03:00;Huelga parcial;Operacional;Alta;VERDADERO;10;FALSO;0
2303;48134;3;3;3;15/12/2022;2022;12;19:42:00;Obras calzada;Externo;Media;FALSO;58;FALSO;0
2304;5344;11;25;4;26/06/2022;2022;6;21:50:00;Averia mecanica;Vehiculo;Alta;VERDADERO;8;VERDADERO;14749
2305;6430;5;19;1;18/05/2024;2024;5;12:20:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;6161
2306;10099;20;20;1;10/04/2022;2022;4;10:21:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
2307;32320;23;9;1;25/03/2023;2023;3;8:43:00;Retencion trafico;Externo;Baja;FALSO;51;FALSO;3655
2308;19892;27;13;9;18/11/2023;2023;11;10:50:00;Huelga parcial;Operacional;Alta;VERDADERO;57;VERDADERO;0
2309;7469;36;22;1;23/08/2024;2024;8;13:26:00;Averia mecanica;Vehiculo;Alta;VERDADERO;10;VERDADERO;172911
2310;34030;11;11;6;05/10/2024;2024;10;20:58:00;Fallo climatizacion;Vehiculo;Baja;FALSO;8;FALSO;9505
2311;38248;29;1;2;06/05/2023;2023;5;19:27:00;Huelga parcial;Operacional;Alta;VERDADERO;9;FALSO;0
2312;9621;4;18;3;16/02/2022;2022;2;13:25:00;Retencion trafico;Externo;Baja;FALSO;29;FALSO;3734
2313;24561;34;6;4;04/04/2023;2023;4;9:45:00;Pasajero enfermo;Servicio;Media;FALSO;20;FALSO;1313
2314;5298;7;7;3;22/11/2022;2022;11;19:32:00;Accidente leve;Seguridad;Alta;VERDADERO;28;FALSO;328156
2315;10440;25;25;2;11/10/2022;2022;10;19:30:00;Accidente grave;Seguridad;Critica;VERDADERO;66;VERDADERO;962809
2316;18111;10;24;1;12/08/2022;2022;8;12:46:00;Condiciones meteo;Externo;Media;FALSO;7;FALSO;0
2317;9562;29;15;3;18/11/2024;2024;11;20:07:00;Fallo climatizacion;Vehiculo;Baja;FALSO;12;FALSO;12781
2318;48361;20;6;8;17/07/2022;2022;7;18:54:00;Obras calzada;Externo;Media;FALSO;33;FALSO;0
2319;7457;24;10;8;23/04/2023;2023;4;15:29:00;Fallo electrico;Vehiculo;Alta;VERDADERO;89;FALSO;5668
2320;8664;13;13;9;14/06/2023;2023;6;20:24:00;Condiciones meteo;Externo;Media;FALSO;30;FALSO;0
2321;43406;21;7;4;05/09/2024;2024;9;19:34:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
2322;13507;26;12;6;01/04/2023;2023;4;15:16:00;Pinchazo;Vehiculo;Media;VERDADERO;26;VERDADERO;30305
2323;6891;4;4;1;04/06/2022;2022;6;9:31:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;2453
2324;46831;2;16;9;09/05/2023;2023;5;7:22:00;Averia mecanica;Vehiculo;Alta;VERDADERO;93;FALSO;84374
2325;46704;1;1;5;19/01/2023;2023;1;19:03:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;7868
2326;39127;26;12;9;10/10/2024;2024;10;18:22:00;Accidente grave;Seguridad;Critica;VERDADERO;91;FALSO;1400018
2327;38473;2;2;9;16/02/2024;2024;2;8:16:00;Averia mecanica;Vehiculo;Alta;VERDADERO;22;FALSO;131482
2328;6194;21;7;4;23/06/2023;2023;6;11:05:00;Retencion trafico;Externo;Baja;FALSO;23;FALSO;1368
2329;33181;2;2;7;11/12/2022;2022;12;13:01:00;Pasajero enfermo;Servicio;Media;FALSO;11;FALSO;1469
2330;4253;12;26;6;16/07/2024;2024;7;17:25:00;Condiciones meteo;Externo;Media;FALSO;14;FALSO;0
2331;15954;37;23;5;05/05/2024;2024;5;6:00:00;Accidente leve;Seguridad;Alta;VERDADERO;5;FALSO;283724
2332;30521;30;2;1;09/03/2024;2024;3;9:11:00;Pinchazo;Vehiculo;Media;VERDADERO;15;FALSO;14461
2333;22808;3;17;6;29/01/2023;2023;1;12:46:00;Huelga parcial;Operacional;Alta;VERDADERO;22;VERDADERO;0
2334;21584;39;25;4;02/03/2024;2024;3;20:53:00;Condiciones meteo;Externo;Media;FALSO;14;FALSO;0
2335;2419;26;12;8;07/08/2024;2024;8;20:13:00;Pasajero enfermo;Servicio;Media;FALSO;21;FALSO;252
2336;43474;5;19;4;02/10/2024;2024;10;15:40:00;Fallo climatizacion;Vehiculo;Baja;FALSO;11;FALSO;26602
2337;24110;3;3;4;20/11/2023;2023;11;11:50:00;Fallo climatizacion;Vehiculo;Baja;FALSO;17;FALSO;14627
2338;36561;22;22;8;20/05/2024;2024;5;17:25:00;Huelga parcial;Operacional;Alta;VERDADERO;10;VERDADERO;0
2339;31406;33;19;3;27/10/2022;2022;10;18:20:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;5264
2340;29906;3;3;3;17/07/2023;2023;7;7:34:00;Fallo electrico;Vehiculo;Alta;VERDADERO;37;VERDADERO;75568
2341;1955;24;24;6;04/02/2023;2023;2;7:37:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
2342;35072;3;17;2;16/07/2022;2022;7;8:44:00;Obras calzada;Externo;Media;FALSO;9;FALSO;0
2343;45791;12;12;10;21/02/2023;2023;2;22:32:00;Fallo climatizacion;Vehiculo;Baja;FALSO;56;FALSO;8076
2344;10658;33;19;7;21/01/2023;2023;1;18:01:00;Fallo climatizacion;Vehiculo;Baja;FALSO;41;FALSO;23814
2345;3026;3;3;1;28/01/2022;2022;1;11:49:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;1237284
2346;27392;9;9;9;04/01/2024;2024;1;7:17:00;Fallo electrico;Vehiculo;Alta;VERDADERO;34;FALSO;11817
2347;13971;28;28;10;18/01/2023;2023;1;23:10:00;Fallo climatizacion;Vehiculo;Baja;FALSO;7;FALSO;24274
2348;2117;18;18;3;14/02/2023;2023;2;10:04:00;Averia mecanica;Vehiculo;Alta;VERDADERO;71;VERDADERO;296117
2349;44219;36;8;6;18/11/2022;2022;11;9:23:00;Fallo climatizacion;Vehiculo;Baja;FALSO;18;FALSO;12197
2350;18634;29;15;10;03/04/2022;2022;4;4:09:00;Pinchazo;Vehiculo;Media;VERDADERO;9;VERDADERO;22652
2351;7921;26;26;5;15/09/2022;2022;9;17:08:00;Averia mecanica;Vehiculo;Alta;VERDADERO;52;VERDADERO;197686
2352;31123;2;16;4;23/06/2023;2023;6;19:36:00;Vandalismo;Seguridad;Media;FALSO;9;FALSO;25873
2353;7343;36;8;3;25/11/2024;2024;11;16:15:00;Pinchazo;Vehiculo;Media;VERDADERO;27;VERDADERO;1009
2354;22168;35;21;3;09/11/2023;2023;11;13:02:00;Obras calzada;Externo;Media;FALSO;13;FALSO;0
2355;14132;21;21;9;07/05/2024;2024;5;14:30:00;Accidente leve;Seguridad;Alta;VERDADERO;18;VERDADERO;254014
2356;2869;14;14;4;26/10/2022;2022;10;8:43:00;Accidente grave;Seguridad;Critica;VERDADERO;33;VERDADERO;211204
2357;3654;1;15;10;24/07/2023;2023;7;0:10:00;Averia mecanica;Vehiculo;Alta;VERDADERO;49;VERDADERO;263787
2358;21995;30;16;1;24/02/2022;2022;2;21:31:00;Huelga parcial;Operacional;Alta;VERDADERO;181;VERDADERO;0
2359;22372;29;1;4;06/03/2022;2022;3;15:10:00;Averia mecanica;Vehiculo;Alta;VERDADERO;26;FALSO;251255
2360;26474;15;15;3;10/12/2022;2022;12;13:42:00;Averia mecanica;Vehiculo;Alta;VERDADERO;15;VERDADERO;18659
2361;9737;36;22;7;01/10/2024;2024;10;12:22:00;Fallo electrico;Vehiculo;Alta;VERDADERO;14;VERDADERO;186574
2362;49794;25;11;9;19/05/2022;2022;5;17:21:00;Pinchazo;Vehiculo;Media;VERDADERO;5;FALSO;24081
2363;26601;16;2;3;11/12/2023;2023;12;10:50:00;Condiciones meteo;Externo;Media;FALSO;7;FALSO;0
2364;25542;7;7;10;08/04/2024;2024;4;4:00:00;Fallo electrico;Vehiculo;Alta;VERDADERO;20;VERDADERO;56095
2365;38906;15;15;6;14/12/2022;2022;12;12:08:00;Pasajero enfermo;Servicio;Media;FALSO;14;FALSO;2018
2366;15086;9;23;10;13/05/2023;2023;5;22:25:00;Pasajero enfermo;Servicio;Media;FALSO;7;FALSO;5107
2367;40413;10;10;10;02/08/2022;2022;8;23:31:00;Fallo climatizacion;Vehiculo;Baja;FALSO;42;FALSO;21048
2368;18279;10;24;8;21/02/2023;2023;2;22:32:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
2369;18290;21;7;3;24/11/2022;2022;11;12:01:00;Pinchazo;Vehiculo;Media;VERDADERO;16;VERDADERO;10025
2370;2970;31;3;7;08/01/2023;2023;1;17:20:00;Vandalismo;Seguridad;Media;FALSO;10;FALSO;15577
2371;28557;40;26;10;08/08/2023;2023;8;22:50:00;Accidente leve;Seguridad;Alta;VERDADERO;5;FALSO;118982
2372;6836;33;5;4;15/09/2023;2023;9;14:23:00;Fallo electrico;Vehiculo;Alta;VERDADERO;55;VERDADERO;85778
2373;45468;25;25;1;15/04/2023;2023;4;19:31:00;Huelga parcial;Operacional;Alta;VERDADERO;5;FALSO;0
2374;13580;15;1;7;15/01/2024;2024;1;20:30:00;Retencion trafico;Externo;Baja;FALSO;41;FALSO;3363
2375;32129;42;14;5;30/04/2024;2024;4;21:46:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;7656
2376;23444;9;9;7;07/07/2022;2022;7;19:15:00;Retencion trafico;Externo;Baja;FALSO;43;FALSO;4017
2377;145;20;6;10;21/03/2023;2023;3;23:38:00;Obras calzada;Externo;Media;FALSO;6;FALSO;0
2378;29707;14;28;8;22/01/2023;2023;1;9:32:00;Accidente leve;Seguridad;Alta;VERDADERO;5;VERDADERO;394653
2379;9878;9;23;3;05/06/2022;2022;6;6:57:00;Pasajero enfermo;Servicio;Media;FALSO;13;FALSO;4437
2380;17582;27;27;8;27/01/2023;2023;1;19:06:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;1236385
2381;33252;31;17;4;28/12/2023;2023;12;6:10:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;12857
2382;16345;8;22;5;01/05/2023;2023;5;20:59:00;Accidente leve;Seguridad;Alta;VERDADERO;30;FALSO;168967
2383;24104;39;25;1;14/05/2024;2024;5;8:20:00;Fallo electrico;Vehiculo;Alta;VERDADERO;49;VERDADERO;177475
2384;47235;28;28;10;23/04/2023;2023;4;23:59:00;Obras calzada;Externo;Media;FALSO;20;FALSO;0
2385;4623;4;4;8;02/08/2022;2022;8;16:26:00;Averia mecanica;Vehiculo;Alta;VERDADERO;5;FALSO;213743
2386;40553;24;10;4;06/09/2024;2024;9;7:12:00;Accidente leve;Seguridad;Alta;VERDADERO;58;FALSO;157499
2387;1254;37;23;8;17/05/2022;2022;5;8:20:00;Averia mecanica;Vehiculo;Alta;VERDADERO;52;VERDADERO;228772
2388;13076;15;1;8;09/04/2024;2024;4;13:33:00;Condiciones meteo;Externo;Media;FALSO;8;FALSO;0
2389;28365;16;2;8;08/03/2024;2024;3;20:10:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;10166
2390;7144;5;5;10;03/10/2023;2023;10;5:01:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;1956
2391;17839;32;4;3;03/05/2024;2024;5;18:16:00;Pasajero enfermo;Servicio;Media;FALSO;18;FALSO;9359
2392;31493;36;22;1;25/04/2022;2022;4;20:21:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
2393;30169;14;14;8;08/02/2022;2022;2;6:33:00;Accidente leve;Seguridad;Alta;VERDADERO;5;VERDADERO;120767
2394;41841;10;10;8;14/09/2023;2023;9;9:21:00;Vandalismo;Seguridad;Media;FALSO;8;FALSO;48006
2395;40085;18;18;5;24/01/2024;2024;1;16:16:00;Vandalismo;Seguridad;Media;FALSO;10;FALSO;2830
2396;12801;34;6;6;15/01/2023;2023;1;11:21:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;12338
2397;6195;22;8;4;26/09/2024;2024;9;20:30:00;Pinchazo;Vehiculo;Media;VERDADERO;35;VERDADERO;10633
2398;13686;37;23;9;23/02/2024;2024;2;21:00:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
2399;23380;29;1;5;20/03/2023;2023;3;15:42:00;Averia mecanica;Vehiculo;Alta;VERDADERO;45;VERDADERO;188924
2400;27064;17;17;3;01/01/2023;2023;1;9:31:00;Fallo electrico;Vehiculo;Alta;VERDADERO;30;FALSO;55096
2401;34163;18;4;3;04/03/2023;2023;3;19:20:00;Pinchazo;Vehiculo;Media;VERDADERO;9;VERDADERO;29438
2402;45521;36;22;9;19/02/2023;2023;2;19:26:00;Retencion trafico;Externo;Baja;FALSO;31;FALSO;625
2403;16543;38;24;1;03/10/2024;2024;10;11:34:00;Huelga parcial;Operacional;Alta;VERDADERO;10;VERDADERO;0
2404;14564;33;5;10;08/07/2023;2023;7;23:42:00;Fallo electrico;Vehiculo;Alta;VERDADERO;125;VERDADERO;113822
2405;26766;13;27;7;24/06/2023;2023;6;12:14:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;3498
2406;49616;15;1;9;16/05/2023;2023;5;8:04:00;Pinchazo;Vehiculo;Media;VERDADERO;12;VERDADERO;34849
2407;10854;19;19;2;02/01/2023;2023;1;19:55:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;67059
2408;29181;34;6;4;08/12/2022;2022;12;16:41:00;Retencion trafico;Externo;Baja;FALSO;25;FALSO;1217
2409;39363;10;24;6;15/06/2024;2024;6;7:30:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;22749
2410;38960;27;13;6;02/04/2024;2024;4;9:11:00;Fallo climatizacion;Vehiculo;Baja;FALSO;9;FALSO;2078
2411;12372;25;25;5;17/04/2024;2024;4;22:02:00;Obras calzada;Externo;Media;FALSO;6;FALSO;0
2412;44510;33;19;6;22/01/2023;2023;1;20:06:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
2413;28233;10;10;9;18/09/2023;2023;9;6:56:00;Accidente grave;Seguridad;Critica;VERDADERO;7;FALSO;876724
2414;12124;29;1;7;28/10/2022;2022;10;11:00:00;Huelga parcial;Operacional;Alta;VERDADERO;5;FALSO;0
2415;17312;9;9;9;16/02/2022;2022;2;7:51:00;Accidente grave;Seguridad;Critica;VERDADERO;106;FALSO;582026
2416;33818;9;23;7;12/02/2023;2023;2;13:01:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;33638
2417;3618;7;7;3;21/02/2024;2024;2;16:42:00;Averia mecanica;Vehiculo;Alta;VERDADERO;66;VERDADERO;78966
2418;1122;31;3;10;05/11/2023;2023;11;23:44:00;Retencion trafico;Externo;Baja;FALSO;16;FALSO;3648
2419;48746;27;27;5;21/03/2023;2023;3;21:51:00;Fallo climatizacion;Vehiculo;Baja;FALSO;13;FALSO;15848
2420;26186;21;7;4;13/08/2024;2024;8;10:50:00;Accidente leve;Seguridad;Alta;VERDADERO;28;VERDADERO;230715
2421;31589;6;6;10;28/04/2024;2024;4;22:40:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
2422;43814;9;23;3;01/01/2023;2023;1;14:00:00;Pinchazo;Vehiculo;Media;VERDADERO;5;FALSO;11107
2423;24804;25;25;9;22/01/2024;2024;1;13:31:00;Accidente leve;Seguridad;Alta;VERDADERO;21;FALSO;114092
2424;28453;20;6;4;24/01/2022;2022;1;20:43:00;Retencion trafico;Externo;Baja;FALSO;17;FALSO;349
2425;35352;31;17;8;25/04/2024;2024;4;8:20:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;23611
2426;32606;15;15;5;02/08/2024;2024;8;15:32:00;Huelga parcial;Operacional;Alta;VERDADERO;19;VERDADERO;0
2427;31578;37;23;5;18/01/2024;2024;1;15:50:00;Accidente grave;Seguridad;Critica;VERDADERO;115;VERDADERO;95737
2428;32898;13;27;6;07/12/2024;2024;12;19:31:00;Accidente leve;Seguridad;Alta;VERDADERO;5;FALSO;254327
2429;21749;36;22;5;20/12/2023;2023;12;19:07:00;Vandalismo;Seguridad;Media;FALSO;21;FALSO;27843
2430;10211;6;20;8;09/11/2023;2023;11;7:09:00;Huelga parcial;Operacional;Alta;VERDADERO;12;VERDADERO;0
2431;30479;30;16;10;25/08/2022;2022;8;22:31:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;1012
2432;24527;42;28;8;15/12/2022;2022;12;7:25:00;Condiciones meteo;Externo;Media;FALSO;7;FALSO;0
2433;39454;17;3;1;21/07/2024;2024;7;9:10:00;Vandalismo;Seguridad;Media;FALSO;33;FALSO;48899
2434;48003;40;12;2;06/02/2024;2024;2;20:40:00;Fallo climatizacion;Vehiculo;Baja;FALSO;16;FALSO;16889
2435;21366;31;3;5;23/10/2024;2024;10;13:45:00;Accidente grave;Seguridad;Critica;VERDADERO;205;VERDADERO;883914
2436;22816;11;25;4;03/04/2022;2022;4;10:04:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;20206
2437;33754;29;15;8;14/09/2023;2023;9;15:15:00;Averia mecanica;Vehiculo;Alta;VERDADERO;23;FALSO;253801
2438;41620;41;13;6;15/02/2023;2023;2;7:39:00;Pasajero enfermo;Servicio;Media;FALSO;65;FALSO;3839
2439;20331;4;4;10;14/01/2024;2024;1;23:45:00;Fallo electrico;Vehiculo;Alta;VERDADERO;33;VERDADERO;82345
2440;27652;17;17;1;31/05/2024;2024;5;12:50:00;Accidente leve;Seguridad;Alta;VERDADERO;37;FALSO;390487
2441;16034;33;19;8;13/04/2024;2024;4;13:01:00;Fallo climatizacion;Vehiculo;Baja;FALSO;9;FALSO;14725
2442;45694;41;27;2;28/07/2023;2023;7;20:22:00;Accidente grave;Seguridad;Critica;VERDADERO;57;VERDADERO;558507
2443;43868;21;21;6;16/04/2023;2023;4;14:00:00;Fallo electrico;Vehiculo;Alta;VERDADERO;6;VERDADERO;171031
2444;7880;27;13;7;22/05/2023;2023;5;20:31:00;Pinchazo;Vehiculo;Media;VERDADERO;47;VERDADERO;25507
2445;2085;28;14;1;01/11/2024;2024;11;20:31:00;Pinchazo;Vehiculo;Media;VERDADERO;26;FALSO;19665
2446;36921;4;18;5;26/09/2022;2022;9;12:33:00;Retencion trafico;Externo;Baja;FALSO;21;FALSO;50
